pdb_id,attach_atom_index,attach_atom_name,attach_element,num_attached_H,degree,sasa_A2,min_dist_to_protein_A,clash_margin_A,growability_geom_status,growability_status,cone_height_A,cone_height_clear_A,cone_height_total_A,cone_half_angle_deg,cone_tip_x,cone_tip_y,cone_tip_z,cone_dir_x,cone_dir_y,cone_dir_z,cone_status,cone_reason,cone_n_accept_dirs,topo_eccentricity,topo_diameter,topo_center_score,G_total_corr_kcal,Kd_fold_from_G_total,linkerability
6PAI,21,N3,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,9,12,0.25,,,Not accessible
6Q0R,6,C1,C,3,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,11,12,0.083333333,,,Not accessible
6Q0R,2,C12,C,1,3,4.764911653,3.1494596,-0.050540447,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,9,12,0.25,,,Not accessible
6Q0R,3,C14,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,10,12,0.166666667,,,Not accessible
6Q0R,8,C3,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,9,12,0.25,,,Not accessible
6Q0R,9,C4,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,8,12,0.333333333,,,Not accessible
6Q0R,16,C7,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,9,12,0.25,,,Not accessible
6Q0R,17,C8,C,1,3,9.781125855,3.002679,-0.19732094,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,10,12,0.166666667,,,Not accessible
6Q0R,18,C9,C,1,3,5.596766137,3.227873,0.02787304,ok,TRUE,6.7709036,5.7,12.470903,18,-47.94994071,-13.94633705,-54.06088718,0.811266457,0.487413133,0.322916667,ok,,1,11,12,0.083333333,4.456084754,1846.429764,modest rigidification
6Q0R,11,N1,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,6,12,0.5,,,Not accessible
6Q0R,21,N3,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,9,12,0.25,,,Not accessible
6Q0V,0,C1,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,9,11,0.181818182,,,Not accessible
6Q0V,11,C10,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,9,11,0.181818182,,,Not accessible
6Q0V,5,C6,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,9,11,0.181818182,,,Not accessible
6Q0V,6,C7,C,1,3,4.833001266,2.6359744,-0.56402564,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,10,11,0.090909091,,,Not accessible
6Q0V,13,C9,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,8,11,0.272727273,,,Not accessible
6Q0V,8,N,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,6,11,0.454545455,,,Not accessible
6Q0W,17,N2,N,2,3,27.73648874,3.614928,0.41492796,ok,TRUE,9.379747,9.2,18.579748,13.2,7.731925329,25.60371889,10.51148211,0.702995249,-0.472833076,0.53125,ok,,1,12,12,0,7.796003485,518215.2769,high rigidification
6Q0W,4,C10,C,1,3,6.379760353,3.5989883,0.39898825,ok,TRUE,10.910784,9.2,20.110785,11.4,0.90323694,26.11485458,10.42596258,0.898156405,-0.354257297,0.260416667,ok,,1,9,12,0.25,9.107854837,4743554.846,high rigidification
6Q0W,6,C12,C,1,3,7.5623859,2.9565861,-0.24341393,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,9,12,0.25,,,Not accessible
6Q0W,7,C13,C,1,3,4.75094692,3.305797,0.10579705,ok,TRUE,20.931602,2.2,23.131601,6,-3.121375848,27.27964932,-0.844487259,0.702995249,-0.472833076,0.53125,ok,,1,8,12,0.333333333,,,low rigidification
6Q0W,10,C4,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,11,12,0.083333333,,,Not accessible
6Q0W,11,C5,C,1,3,0.042690787,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.043 <= 0.100,0,11,12,0.083333333,,,Not accessible
6Q0W,12,C6,C,1,3,1.133312902,2.9464898,-0.25351024,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,10,12,0.166666667,,,Not accessible
6Q0W,13,C7,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,9,12,0.25,,,Not accessible
6Q0W,15,C9,C,1,3,0.217456821,2.558998,-0.64100194,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,8,12,0.333333333,,,Not accessible
6Q0W,0,N,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,7,12,0.416666667,,,Not accessible
6Q0W,16,N1,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,10,12,0.166666667,,,Not accessible
6SJ7,17,N2,N,2,3,26.75256068,4.0308657,0.8308656,ok,TRUE,4.941281,9.7,14.641281,24,117.0401941,122.1582669,146.9478887,-0.432339998,-0.69631072,-0.572916667,ok,,1,12,12,0,4.977970744,4455.309487,modest rigidification
6SJ7,4,C10,C,1,3,1.584929642,2.9173262,-0.28267384,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,9,12,0.25,,,Not accessible
6SJ7,6,C12,C,1,3,8.225497205,3.7647195,0.56471944,ok,TRUE,6.7709036,3.2,9.970903,18,115.6103498,120.9152288,152.8262806,-0.178610901,-0.506146306,-0.84375,ok,,1,9,12,0.25,0.209967203,1.425302437,low rigidification
6SJ7,7,C13,C,1,3,6.68230374,3.2764225,0.07642245,ok,TRUE,13.007181,3.2,16.207182,9.6,118.4227989,123.0541906,160.2072847,-0.178610901,-0.506146306,-0.84375,ok,,1,8,12,0.333333333,0.209967203,1.425302437,low rigidification
6SJ7,10,C4,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,11,12,0.083333333,,,Not accessible
6SJ7,11,C5,C,1,3,1.204079547,3.0510898,-0.14891028,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,11,12,0.083333333,,,Not accessible
6SJ7,12,C6,C,1,3,1.237487359,3.3610084,0.16100836,ok,TRUE,0,0,0,0,0,0,0,0,0,0,ok,,1,10,12,0.166666667,,,No cone found
6SJ7,13,C7,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,9,12,0.25,,,Not accessible
6SJ7,15,C9,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,8,12,0.333333333,,,Not accessible
6SJ7,0,N,N,1,3,0.515796762,3.301985,0.10198498,ok,TRUE,0,0,0,0,0,0,0,0,0,0,ok,,1,7,12,0.416666667,,,No cone found
6SJ7,16,N1,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,10,12,0.166666667,,,Not accessible
6TD3,6,C10,C,3,4,0.158120443,4.02418,0.8241799,ok,TRUE,0,0,0,0,0,0,0,0,0,0,ok,,2,15,16,0.0625,,,No cone found
6TD3,15,C11,C,3,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,15,16,0.0625,,,Not accessible
6TD3,8,C14,C,3,4,5.267446544,4.2163296,1.0163295,ok,TRUE,20.931602,8.7,29.631601,6,-74.66370694,18.57123451,-19.06452953,0.762627714,0.256631852,0.59375,ok,,2,16,16,0,,,high rigidification
6TD3,11,C13,C,2,4,4.875335882,4.2113986,1.0113986,ok,TRUE,8.210512,6.2,14.410512,15,-63.07049397,23.85480104,-10.19307808,0.762627714,0.256631852,0.59375,ok,,1,15,16,0.0625,6.496853057,57839.74097,high rigidification
6TD3,10,C15,C,2,4,17.25071138,3.7419782,0.5419781,ok,TRUE,6.7709036,6.7,13.470903,18,-64.40752631,26.12686217,-5.999009776,0.903917308,-0.023093866,0.427083333,ok,,2,15,16,0.0625,6.095021946,29355.00043,high rigidification
6TD3,19,CA',C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,8,16,0.5,,,Not accessible
6TD3,7,C12,C,1,4,0.167077451,3.6312878,0.43128777,ok,TRUE,16.060392,9.2,25.260391,7.8,-74.59718408,26.42478078,-11.98976828,0.903917308,-0.023093866,0.427083333,ok,,1,14,16,0.125,,,high rigidification
6TD3,25,C2',C,1,3,0.013333778,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.013 <= 0.100,0,10,16,0.375,,,Not accessible
6TD3,31,C2B,C,1,3,1.049822293,3.4185724,0.21857238,ok,TRUE,0,0,0,0,0,0,0,0,0,0,ok,,1,14,16,0.125,,,No cone found
6TD3,24,C3',C,1,3,1.342681818,2.7459853,-0.45401478,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,11,16,0.3125,,,Not accessible
6TD3,30,C3B,C,1,3,0.123085774,2.9646866,-0.23531342,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,15,16,0.0625,,,Not accessible
6TD3,29,C4B,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,16,16,0,,,Not accessible
6TD3,22,C5',C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,11,16,0.3125,,,Not accessible
6TD3,28,C5B,C,1,3,2.58845042,2.7742991,-0.4257009,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,15,16,0.0625,,,Not accessible
6TD3,21,C6',C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,10,16,0.375,,,Not accessible
6TD3,4,C8,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,13,16,0.1875,,,Not accessible
6TD3,5,C9,C,1,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,14,16,0.125,,,Not accessible
6TD3,12,N2,N,1,3,0.06956846,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.070 <= 0.100,0,13,16,0.1875,,,Not accessible
6TD3,18,N6,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,9,16,0.4375,,,Not accessible
6TD3,9,O1,O,1,2,5.704213872,2.363658,-0.8363421,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,16,16,0,,,Not accessible
6UD7,17,N2,N,2,3,5.307771812,3.5549667,0.35496664,ok,TRUE,0,0,0,0,0,0,0,0,0,0,ok,,1,12,12,0,,,No cone found
6UD7,4,C10,C,1,3,3.446887969,3.2738626,0.07386255,ok,TRUE,6.7709036,2.2,8.970903,18,1.797888526,-11.40022939,60.24458815,-0.489503544,0.522779693,-0.697916667,ok,,1,9,12,0.25,0.078229141,1.141149011,low rigidification
6UD7,6,C12,C,1,3,0.584931618,3.316122,0.11612201,ok,TRUE,8.210512,9.7,17.910511,15,7.79470471,-16.09705604,55.51049999,-0.747995935,0.610479517,-0.260416667,ok,,1,9,12,0.25,7.027003933,141523.848,high rigidification
6UD7,7,C13,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,8,12,0.333333333,,,Not accessible
6UD7,10,C4,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,11,12,0.083333333,,,Not accessible
6UD7,11,C5,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,11,12,0.083333333,,,Not accessible
6UD7,12,C6,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,10,12,0.166666667,,,Not accessible
6UD7,13,C7,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,9,12,0.25,,,Not accessible
6UD7,15,C9,C,1,3,2.148625985,3.0497854,-0.15021467,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,8,12,0.333333333,,,Not accessible
6UD7,0,N,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,7,12,0.416666667,,,Not accessible
6UD7,16,N1,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,10,12,0.166666667,,,Not accessible
6UE5,16,C7,C,3,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,12,13,0.076923077,,,Not accessible
6UE5,11,C17,C,2,4,4.963403998,3.1401863,-0.059813738,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,12,13,0.076923077,,,Not accessible
6UE5,22,N4,N,2,3,12.13360886,3.3928282,0.19282818,ok,TRUE,13.007181,2.2,15.207181,9.6,11.79374357,-7.060317932,59.47747112,-0.924699981,0.109585302,-0.364583333,ok,,1,13,13,0,0.078229141,1.141149011,low rigidification
6UE5,0,C1,C,1,3,0.018413962,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.018 <= 0.100,0,10,13,0.230769231,,,Not accessible
6UE5,12,C10,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,11,13,0.153846154,,,Not accessible
6UE5,6,C12,C,1,3,0.220709992,2.7018979,-0.4981022,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,9,13,0.307692308,,,Not accessible
6UE5,7,C13,C,1,3,8.355926775,3.3091755,0.10917544,ok,TRUE,6.7709036,9.7,16.470903,18,6.763843027,-15.22923792,55.73791928,-0.747995935,0.610479517,-0.260416667,ok,,1,10,13,0.230769231,6.354482076,45484.94628,high rigidification
6UE5,9,C15,C,1,3,5.002808181,3.1264179,-0.07358217,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,10,13,0.230769231,,,Not accessible
6UE5,10,C16,C,1,3,5.42676598,3.027972,-0.17202806,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,9,13,0.307692308,,,Not accessible
6UE5,1,C2,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,9,13,0.307692308,,,Not accessible
6UE5,20,N2,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,10,13,0.230769231,,,Not accessible
6UE5,21,N3,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,7,13,0.461538462,,,Not accessible
6UML,13,C14,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,6,9,0.333333333,,,Not accessible
6UML,17,C18,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,7,9,0.222222222,,,Not accessible
6UML,9,N10,N,2,3,13.64530432,2.9397671,-0.26023293,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,9,9,0,,,Not accessible
6UML,0,C1,C,1,3,10.88650936,3.7106788,0.51067877,ok,TRUE,5.731196,4.2,9.931196,21,6.559871558,32.91449213,-95.60877315,0.142557192,0.020056758,-0.989583333,ok,,1,9,9,0,3.238359819,236.4472244,modest rigidification
6UML,11,C12,C,1,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,5,9,0.444444444,,,Not accessible
6UML,1,C2,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,9,9,0,,,Not accessible
6UML,2,C3,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,8,9,0.111111111,,,Not accessible
6UML,15,N16,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,7,9,0.222222222,,,Not accessible
6XK9,13,C10,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,15,18,0.166666667,,,Not accessible
6XK9,14,C11,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,16,18,0.111111111,,,Not accessible
6XK9,17,C14,C,2,4,2.626053007,3.1210063,-0.0789938,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,10,18,0.444444444,,,Not accessible
6XK9,10,C7,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,12,18,0.333333333,,,Not accessible
6XK9,0,C1,C,1,3,0.068791994,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.069 <= 0.100,0,10,18,0.444444444,,,Not accessible
6XK9,22,C18,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,15,18,0.166666667,,,Not accessible
6XK9,23,C19,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,16,18,0.111111111,,,Not accessible
6XK9,25,C21,C,1,3,9.900561893,3.9905446,0.7905445,ok,TRUE,20.931602,9.7,30.631601,6,-5.846124816,7.605725065,11.08890326,0.903917308,-0.023093866,0.427083333,ok,,1,16,18,0.111111111,,,high rigidification
6XK9,26,C22,C,1,3,9.401600355,3.424145,0.22414494,ok,TRUE,20.931602,9.7,30.631601,6,-5.320952996,14.8873015,17.41519271,0.898156405,-0.354257297,0.260416667,ok,,1,15,18,0.166666667,,,high rigidification
6XK9,2,C3,C,1,3,0.300976346,2.9673214,-0.23267865,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,10,18,0.444444444,,,Not accessible
6XK9,3,C4,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,11,18,0.388888889,,,Not accessible
6XK9,12,C9,C,1,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,14,18,0.222222222,,,Not accessible
6XK9,7,N2,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,16,18,0.111111111,,,Not accessible
6XK9,8,N3,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,11,18,0.388888889,,,Not accessible
7LPS,12,C18,C,3,4,22.0147018,4.804972,1.6049721,ok,TRUE,2.2,2.2,4.4,45,59.79650439,21.24822329,51.56630384,0.499550825,0.054264472,0.864583333,ok,,3,20,20,0,0.077894386,1.140504442,low rigidification
7LPS,5,C11,C,2,4,9.966024686,3.8280427,0.6280427,ok,TRUE,1.4015546,2.7,4.1015544,57.5,61.20271366,10.3909797,53.36706508,-0.643623455,0.620579977,0.447916667,ok,,1,12,20,0.4,0.094635498,1.173189862,low rigidification
7LPS,6,C12,C,2,4,17.13227182,3.506272,0.30627203,ok,TRUE,1.4015546,2.2,3.6015546,57.5,60.73253614,12.5921349,54.55613853,-0.195819462,0.810468217,0.552083333,ok,,1,13,20,0.35,0.077361813,1.139479726,low rigidification
7LPS,21,C4,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,18,20,0.1,,,Not accessible
7LPS,22,C5,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,17,20,0.15,,,Not accessible
7LPS,3,C1,C,1,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,16,20,0.2,,,Not accessible
7LPS,9,C15,C,1,3,28.35460929,5.367813,2.167813,ok,TRUE,2.7167737,2.2,4.916774,39,59.62264342,16.16337964,54.34174578,0.548032687,0.678209653,0.489583333,ok,,1,17,20,0.15,0.078229141,1.141149011,low rigidification
7LPS,10,C16,C,1,3,26.8673014,5.1114893,1.9114892,ok,TRUE,2.2,2.2,4.4,45,59.82851313,20.13721728,53.42136617,0.762627714,0.256631852,0.59375,ok,,1,18,20,0.1,0.077894386,1.140504442,low rigidification
7LPS,15,C20,C,1,3,4.199363136,3.0384853,-0.16151476,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,17,20,0.15,,,Not accessible
7LPS,16,C21,C,1,3,2.305220617,2.9157062,-0.2842939,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,12,20,0.4,,,Not accessible
7LPS,17,C22,C,1,3,4.557620691,3.2389867,0.038986683,ok,TRUE,3.8105118,3.7,7.510512,30,63.69116701,11.98789511,50.83947613,0.244137001,0.713955924,0.65625,ok,,1,11,20,0.45,0.814755069,3.955665961,low rigidification
7LPS,18,C23,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,12,20,0.4,,,Not accessible
7LPS,19,C24,C,1,3,2.224585185,3.735302,0.5353019,ok,TRUE,4.941281,4.2,9.141281,24,63.62509902,10.19379708,46.85211435,-0.721246473,0.31951659,0.614583333,ok,,1,14,20,0.3,3.010586755,160.9812911,modest rigidification
7LPS,26,C9,C,1,3,0.880471862,4.085216,0.885216,ok,TRUE,3.0280402,4.2,7.22804,36,62.70916659,10.86666468,48.61929597,-0.721246473,0.31951659,0.614583333,ok,,1,10,20,0.5,0.516872944,2.392602199,low rigidification
7LPS,27,N1,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,18,20,0.1,,,Not accessible
7LPS,28,N2,N,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,12,20,0.4,,,Not accessible
7LPS,29,N3,N,1,3,7.324443834,4.5752864,1.3752863,ok,TRUE,1.4015546,2.2,3.6015546,57.5,61.46494881,14.55946388,54.2319237,-0.195819462,0.810468217,0.552083333,ok,,1,15,20,0.25,0.077361813,1.139479726,low rigidification
7U8F,4,C13,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,15,18,0.166666667,,,Not accessible
7U8F,5,C14,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,16,18,0.111111111,,,Not accessible
7U8F,8,C20,C,2,4,1.242839281,2.7719288,-0.42807126,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,11,18,0.388888889,,,Not accessible
7U8F,9,C21,C,2,4,19.74807586,3.703771,0.50377107,ok,TRUE,1.0258769,2.2,3.2258768,65,-85.54080249,-97.54964027,78.02262329,-0.622823043,0.041712045,0.78125,ok,,1,12,18,0.333333333,0.076023592,1.136908935,low rigidification
7U8F,10,C23,C,2,4,5.483101586,3.3282487,0.12824869,ok,TRUE,1.8460191,2.2,4.046019,50,-84.5554382,-99.65842024,76.94917983,-0.622823043,0.041712045,0.78125,ok,,1,12,18,0.333333333,0.077370484,1.139496402,low rigidification
7U8F,11,C24,C,2,4,2.412207505,3.010862,-0.18913794,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,11,18,0.388888889,,,Not accessible
7U8F,12,C25,C,2,4,23.83320964,3.6401274,0.44012737,ok,TRUE,0.69365734,2.2,2.8936574,72.5,-88.48421547,-97.6346554,76.78671778,-0.622823043,0.041712045,0.78125,ok,,2,14,18,0.222222222,0.069509918,1.124478416,low rigidification
7U8F,23,C7,C,2,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,12,18,0.333333333,,,Not accessible
7U8F,0,C1,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,10,18,0.444444444,,,Not accessible
7U8F,18,C10,C,1,4,0.290027329,2.194659,-1.005341,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,10,18,0.444444444,,,Not accessible
7U8F,3,C11,C,1,4,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,14,18,0.222222222,,,Not accessible
7U8F,14,C27,C,1,3,9.783046071,1.8209468,-1.3790532,ok,FALSE,,,,,,,,,,,no_accept_dir,no directions with d >= r_excl_A (3.20),0,16,18,0.111111111,,,Not accessible
7U8F,15,C28,C,1,3,23.502228,3.6410108,0.4410107,ok,TRUE,1.4015546,2.2,3.6015546,57.5,-88.49792043,-97.38715457,72.91591612,-0.768430711,-0.075894021,-0.635416667,ok,,1,17,18,0.055555556,0.077361813,1.139479726,low rigidification
7U8F,16,C29,C,1,3,35.15004215,5.5057807,2.3057806,ok,TRUE,0.69365734,2.2,2.8936574,72.5,-89.6137591,-100.3289931,71.72072186,-0.924699981,0.109585302,-0.364583333,ok,,1,18,18,0,0.069509918,1.124478416,low rigidification
7U8F,2,C3,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,10,18,0.444444444,,,Not accessible
7U8F,17,C30,C,1,3,23.08693565,4.2271376,1.0271375,ok,TRUE,1.8460191,2.2,4.046019,50,-88.59678689,-102.8351947,72.41237137,-0.721246473,0.31951659,0.614583333,ok,,1,17,18,0.055555556,0.077370484,1.139496402,low rigidification
