pdb_id,attach_atom_index,attach_atom_name,attach_element,num_attached_H,degree,sasa_A2,min_dist_to_protein_A,clash_margin_A,growability_geom_status,growability_status,cone_height_A,cone_height_clear_A,cone_height_total_A,cone_half_angle_deg,cone_tip_x,cone_tip_y,cone_tip_z,cone_dir_x,cone_dir_y,cone_dir_z,cone_status,cone_reason,cone_n_accept_dirs,topo_eccentricity,topo_diameter,topo_center_score,G_total_corr_kcal,Kd_fold_from_G_total,linkerability
8XR5,14,C09,C,1,3,11.99062514,3.9975817,0.7975817,ok,TRUE,2.2,4.2,6.4,45,-9.496522767,19.96562473,5.265051273,0.762627714,0.256631852,0.59375,ok,,1,23,26,0.115384615,0.314297706,1.69973735,low rigidification
8XR5,16,C12,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,24,26,0.076923077,,,Not accessible
8XR5,1,C13,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,23,26,0.115384615,,,Not accessible
8XR5,17,C18,C,1,4,11.04209627,4.857304,1.657304,ok,TRUE,1.8460191,2.2,4.046019,50,-11.5722053,24.76147572,8.591186714,0.903917308,-0.023093866,0.427083333,ok,,1,23,26,0.115384615,0.077370484,1.139496402,low rigidification
8XR5,6,C28,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,15,26,0.423076923,,,Not accessible
8XR5,21,C29,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,14,26,0.461538462,,,Not accessible
8XR5,22,C30,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,15,26,0.423076923,,,Not accessible
8XR5,24,C33,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,16,26,0.384615385,,,Not accessible
8XR5,25,C34,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,17,26,0.346153846,,,Not accessible
8XR5,26,C35,C,1,3,0,,,skipped_sasa,FALSE,,,,,,,,,,,skipped_sasa,sasa_A2=0.000 <= 0.100,0,18,26,0.307692308,,,Not accessible
