cone_half_angle_deg,cone_depth,n_carbons,require_endpoint_above_mouth,r_bead,r_origin,entropy_frac_target,step_max_deg,ref_cone_half_angle_deg,ref_cone_depth,K_feasible,S_conf_cal_per_mol_K,minusT_S_conf_kcal,n_kept,entropy_frac_achieved,dG_vib_mean_kcal,dG_vib_total_kcal_raw,G_total_kcal_raw,lambda_min_mean_rad,lambda_mean_mean_rad,V_ref_fixed,K_feasible_ref,dG_vib_total_ref_kcal,G_total_ref_kcal,dG_vib_corr_kcal,G_total_corr_kcal,Kd_fold_from_dG_vib,Kd_fold_from_G_total,status
13.2,7.2,8,False,1.4,2.2,0.8,90.0,89.9,0.1,18,4.869296962565694,-1.4517808893889617,18,0.9999999999999998,6.335231596516405,6.330229762035912,7.024675731360905,0.08590292412159589,0.4136293973378749,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,5.315904325339607,7.3822172606527205,7881.065044567649,257752.45148507712,ok
13.2,7.7,8,False,1.4,2.2,0.8,90.0,89.9,0.1,18,4.869296962565694,-1.4517808893889617,18,0.9999999999999998,6.597828768578216,6.589113253720934,7.283559223045928,0.08590292412159589,0.39093329936955806,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,5.57478781702463,7.641100752337743,12199.662836302685,398993.4083231408,ok
13.2,8.2,8,False,1.4,2.2,0.8,90.0,89.9,0.1,18,4.869296962565694,-1.4517808893889617,18,0.9999999999999998,6.743186152552039,6.717744517330447,7.412190486655439,0.08590292412159589,0.38016361795653575,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,5.703419080634142,7.7697320159472545,15157.766015399033,495739.0057577711,ok
13.2,8.7,8,False,1.4,2.2,0.8,90.0,89.9,0.1,18,4.869296962565694,-1.4517808893889617,18,0.9999999999999998,6.775735522682945,6.744015986204814,7.4384619555298075,0.08590292412159589,0.3769615750970826,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,5.7296905495085095,7.796003484821623,15845.002756157914,518215.27688096336,ok
13.2,9.2,8,False,1.4,2.2,0.8,90.0,89.9,0.1,18,4.869296962565694,-1.4517808893889617,18,0.9999999999999998,6.775735522682945,6.744015986204814,7.4384619555298075,0.08590292412159589,0.3769615750970826,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,5.7296905495085095,7.796003484821623,15845.002756157914,518215.27688096336,ok
13.2,9.7,8,False,1.4,2.2,0.8,90.0,89.9,0.1,18,4.869296962565694,-1.4517808893889617,18,0.9999999999999998,6.775735522682945,6.744015986204814,7.4384619555298075,0.08590292412159589,0.3769615750970826,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,5.7296905495085095,7.796003484821623,15845.002756157914,518215.27688096336,ok
13.2,10.0,8,False,1.4,2.2,0.8,90.0,89.9,0.1,18,4.869296962565694,-1.4517808893889617,18,0.9999999999999998,6.775735522682945,6.744015986204814,7.4384619555298075,0.08590292412159589,0.3769615750970826,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,5.7296905495085095,7.796003484821623,15845.002756157914,518215.27688096336,ok
15.0,2.2,8,False,1.4,2.2,0.8,90.0,89.9,0.1,261,8.760596334569023,-2.611971797151754,115,0.8855879608370865,1.9857230024277097,0.9644975220434288,-0.27931238830872285,0.18682848521518106,0.9836538124706593,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,-0.04982791465287584,0.0782291409830923,0.919339425565622,1.1411490112081966,ok
15.0,2.7,8,False,1.4,2.2,0.8,90.0,89.9,0.1,261,8.760596334569023,-2.611971797151754,115,0.8855879608370865,2.1071339455863365,0.983236352512565,-0.2605735578395866,0.18682848521518106,0.9538998614867454,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,-0.031089084183739568,0.09696797145222857,0.9488805467622591,1.177817536788706,ok
15.0,3.2,8,False,1.4,2.2,0.8,90.0,89.9,0.1,261,8.760596334569023,-2.611971797151754,115,0.8855879608370865,2.432602399301812,1.0962355837422035,-0.14757432660994785,0.17319310043397537,0.9032604137806138,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,0.08191014704589894,0.2099672026818673,1.1482608411765434,1.4253024368138272,ok
15.0,3.7,8,False,1.4,2.2,0.8,90.0,89.9,0.1,153,7.933089935209501,-2.3652507641827127,87,0.9205946064209151,2.5348613296172213,1.626438733156018,0.508413419323521,0.17918776345232737,0.8528184018124002,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,0.6121132964597134,0.8659549486153362,2.80984368373861,4.312701326110908,ok
15.0,4.2,8,False,1.4,2.2,0.8,90.0,89.9,0.1,102,7.564578996870781,-2.255379227917023,50,0.8577449583430493,4.469309808659154,4.298966472740418,3.845377632697363,0.1731693867213124,0.666146087885675,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,3.284641036044114,4.202919161989178,255.6575295792187,1204.3733180898948,ok
15.0,4.7,8,False,1.4,2.2,0.8,90.0,89.9,0.1,102,7.564578996870781,-2.255379227917023,50,0.8577449583430493,4.636991399758551,4.467234565693593,4.013645725650538,0.1731693867213124,0.6280049168679909,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,3.4529091289972884,4.371187254942353,339.62523826653177,1599.9355692412335,ok
15.0,5.2,8,False,1.4,2.2,0.8,90.0,89.9,0.1,102,7.564578996870781,-2.255379227917023,50,0.8577449583430493,4.78995992302938,4.5697766924800955,4.116187852437039,0.15746142345336342,0.6050996520971303,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,3.555451255783791,4.473729381728854,403.79771464926824,1902.244749957822,ok
15.0,5.7,8,False,1.4,2.2,0.8,90.0,89.9,0.1,66,6.755452575061688,-2.0141381852546423,38,0.8965298046289835,4.946527559454613,4.813421680493838,4.484486263161331,0.17316938672131238,0.5681193833866814,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,3.7990962437975337,4.8420277924531465,609.1957603991787,3541.856835564445,ok
15.0,6.2,8,False,1.4,2.2,0.8,90.0,89.9,0.1,18,4.869296962565694,-1.4517808893889617,18,0.9999999999999998,5.478545348179406,5.444865558121709,6.139311527446702,0.17316938672131238,0.4891376131279317,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,4.4305401214254045,6.496853056738517,1768.513774023566,57839.74096926222,ok
15.0,6.7,8,False,1.4,2.2,0.8,90.0,89.9,0.1,18,4.869296962565694,-1.4517808893889617,18,0.9999999999999998,5.605463925406249,5.590969045027479,6.2854150143524725,0.17316938672131238,0.47370917524799744,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,4.576643608331175,6.642956543644288,2263.096358273149,74015.2036549847,ok
15.0,7.2,8,False,1.4,2.2,0.8,90.0,89.9,0.1,18,4.869296962565694,-1.4517808893889617,18,0.9999999999999998,5.746877403104637,5.741995939306567,6.436441908631559,0.17316938672131238,0.4585807158332497,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,4.727670502610263,6.793983437923374,2920.159191634554,95504.62864017354,ok
15.0,7.7,8,False,1.4,2.2,0.8,90.0,89.9,0.1,18,4.869296962565694,-1.4517808893889617,18,0.9999999999999998,5.900710167172272,5.898124462527764,6.592570431852756,0.17316938672131238,0.44082744484812,23.596040842006182,579,1.0143254366963046,-0.35754152929181515,4.883799025831459,6.950111961144571,3800.576942783432,124298.939105359,ok
